label,tweet
Non_HS,rt @matanajwa: jangan lewatkan #matanajwa malam ini live pk 20.05 wib bersama bakal calon gubernur agus harimurti yudhoyono. https:\/\/t.co\u2026
Non_HS,rt @republikaonline: ketua mui minta ahok perjelas permintaan maafnya https:\/\/t.co\/lcdv295thh
Non_HS,rt @putrirochaena: kapolri minta masyarakat lihat video pidato ahok secara utuh https:\/\/t.co\/gd8iipxqh7 lewat @tribunnews
Non_HS,"terus menuai simpati nachrowi ramli terima \""pedagang besi tua\"" dukung agus harimurti https:\/\/t.co\/kocynpsfgl"
Non_HS,detikcom: ahok agus dan anies adu program tata ruang dki ini perbandingannya https:\/\/t.co\/y9fspoztuz https:\/\/t.co\/o6v0t40am3
Non_HS,"agus yudhoyono: \""jadi gubernur jakarta adalah greater call untuk saya.\"""
Non_HS,mnrt mas agus banyak sekali keputusan pd saat beliau masih tugas sebagai komandan batalion #ahymatanajwa
Non_HS,alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/ls7afb2bul
Non_HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/uuslx41t3l #tribunnews
Non_HS,alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/7chy9hgeir
Non_HS,rt @tribunnews: nusron wahid: tak satu pun kalimat ahok menistakan al-quran https:\/\/t.co\/jqlazz7xfl via @tribunnews
Non_HS,alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/igtfw9lyw6 https:\/\/t.co\/1bp26fwmjd
Non_HS,rt @agusfansclub_: bagi mas agus menjadi gub adlh panggilan terbesar dlm hidupnyakrn beliau mrsa mjd calon alternatif utk mjd jakarta lbh\u2026
Non_HS,rt @tribunnews: penjelasan nusron wahid soal pernyataan ahok yang kutip ayat al quran dan memicu kontroversi https:\/\/t.co\/ugpvfjmmrh via @t\u2026
Non_HS,rt @agusfansclub_: mnrt mas agus banyak sekali keputusan pd saat beliau masih tugas sebagai komandan batalion #ahymatanajwa
Non_HS,rt @detikcom: ahok agus dan anies adu program tata ruang dki ini perbandingannya https:\/\/t.co\/tgooq6ex9j https:\/\/t.co\/bngrwjo16q
Non_HS,rt @karizunique: agus yudhoyono ini karirnya lagi bagus-bagusnya di ranah militer langsung memutuskan belok ke cagub ini pertanyaan banget\u2026
Non_HS,(tribunpekanbaru ) rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/g496qkvmdi #beritariau
Non_HS,#berita alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/zkaix2isxy #halamanriau
Non_HS,(tribunpekanbaru ) alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/egehjlrrnc #beritariau
Non_HS,diperjelas karena permintaan maaf kemarin menurut saya sebagai orang dalam kategori awam belum merasa bapak memint\u2026 https:\/\/t.co\/qhzljjoqwg
Non_HS,#berita rachmawati tertawa ketika ditanya apakah dia juga akan mengajak anies-sandiaga ke makam ayahnya. ia https:\/\/t.co\/sv2kw0wt17
Non_HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno: rachmawati tertawa ketika ditanya apakah dia j... https:\/\/t.co\/x5kqjtaydf
Non_HS,#seputarriau alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/1jug9t9sjj via [tribun]
Non_HS,alasan anies sering turun ke masyarakat meski belum masa kampanye: anies menjelaskan dirinya merasa perlu un... https:\/\/t.co\/rv2pijomch
Non_HS,#yukikutanshare alasan anies sering turun ke masyarakat meski belum masa kampanye  https:\/\/t.co\/fmp5vpdra6 cincin
Non_HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/krsebmk6zd
Non_HS,rt @fadlizon: fadli zon: tukang becak dan presiden jika bermasalah harus diadili apalagi ahok https:\/\/t.co\/wp3mzko0ex
Non_HS,rt @darwistriadi: sangat salut dgn nusron wahid dlm argumentasi di ilc.. soal ahok..kita perlu lbh banyak lg di indonesia org2 seperti dia.\u2026
Non_HS,@tarinst97 alasan anies sering turun ke masyarakat meski belum masa kampanye: anies menjelaskan d... https:\/\/t.co\/oe7ovbkkpr @tarinst97
Non_HS,ini alasan ahok temui sophia latjuba tanpa djarot: jakarta (pos kota) \u2013 menjelang masa kampanye pilkada dki 2... https:\/\/t.co\/sewefop4rf
Non_HS,rt @yuliaa007: mestinya pilkada dki ini dpercepat aja gosah nunggu pilkada serentak biar ga nimbulin masalah smua krn ahok...kl cagubnya b\u2026
Non_HS,rt @kompascom: ketum pkb yakin mayoritas warga nu di jakarta dukung agus-sylvi. https:\/\/t.co\/h9b5h3dx4f
Non_HS,iwan fals: gara-gara ahok kita ingat alquran https:\/\/t.co\/aqkcvqhy7c
Non_HS,rt @muammaraldafi: mas agus yudhoyono tetap yang terbaiksemoga sukses di pilkada dki 2017
Non_HS,rt @savicali: ulama yg bela ahok adalah ulama...... ah betapa islaminya organisasi ini. (jatiwaringin raya jam 4an tadi) https:\/\/t.co\/1dnv\u2026
Non_HS,"rt @idetopia: \""kalau pak ahok menista agama dia tak akan bisa keluar dari pulau ini\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s"
Non_HS,retweeted salam \u270c\ud83c\udffb\ufe0f (@halojakarta):\n\nkalau ahok divonis bersalah djarot belum tentu 'naik tahta'... https:\/\/t.co\/2ewuhslwmk
Non_HS,"loh! survei terbaru spin ahok-djarot masih berjaya 
Non_HS,rt @hasilagribisnis: daripada ngelamun bantuin rt ya om.. biar publik tau apa bedanya agus sama ahok hehee\u270c https:\/\/t.co\/mtjt4myukk
Non_HS,loh! survei terbaru spin ahok-djarot masih berjaya https:\/\/t.co\/osen3lli5k
Non_HS,rt @qureta: hasil kerja ahok sudah bisa dilihat dan dirasakan warga jakarta. ini hal yang tidak bisa dipungkiri.\nhttps:\/\/t.co\/ewibk7hwx9
Non_HS,"@diralestari6 @alexemeru @stone_cobain @agusyudhoyono @aniesbaswedan iya program #ani3ssandim3nang yg mana yg dah dijalanin ahok.
Non_HS,"rt @idetopia: \""kalau pak ahok menista agama dia tak akan bisa keluar dari pulau ini\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s"
Non_HS,rt @tetapahokdjarot: dukung ahok anggun c sasmi: saya muslim dia kristen https:\/\/t.co\/o29uvr2tih
Non_HS,rt @triwul82: ahok-djarot dapat dukungan dari ratusan aktivis perempuan https:\/\/t.co\/mffznm3kla
Non_HS,rt @posmetroinfo: spin: ahok unggul hanya di pemilih etnis china selebihnya nihil\n https:\/\/t.co\/l9slha3vku https:\/\/t.co\/vazr0av7lr
Non_HS,ahok\u2019s \u2018blasphemy\u2019 trial underway as his relentless eviction campaign continues https:\/\/t.co\/ygub0xlnmw #pemimpinprofesional #urbanplural
Non_HS,jakarta mayor ahok most googled in indonesia \u2013 malaysia outlook (press release) (registration) https:\/\/t.co\/o42kwrmkoe #pemimpinprofesiona\u2026
Non_HS,"rt @idetopia: \""kalau pak ahok menista agama dia tak akan bisa keluar dari pulau ini\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s"
Non_HS,rt @tetapahokdjarot: tuding pengacara ahok berpofesi sebagai notaris acta ternyata tak punya bukti https:\/\/t.co\/br5morfz7c lewat @kriminal\u2026
Non_HS,rt @reiza_patters: @alexemeru @stone_cobain @agusyudhoyono @aniesbaswedan mang apaan program #aniessandimenang yg dah dikerjain ahok? #nany\u2026
Non_HS,"rt @idetopia: \""kalau pak ahok menista agama dia tak akan bisa keluar dari pulau ini\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s"
Non_HS,"rt @m4ngu5il: \""ahok: antara hati &amp"
Non_HS,ketulusan seorang ahok https:\/\/t.co\/euhv6zrk4a
Non_HS,rt @republikaonline: dipecat ahok kepsek menang di tingkat kasasi https:\/\/t.co\/0z5xptzod1
Non_HS,kenapa plt. bukannya ahok yg pilih menurut std n kwalitas dia. akhirnya kan dptnya pencoleng gini. \ud83d\ude02
Non_HS,ganti dia pikir dia paling pintar boleh om? https:\/\/t.co\/ex0jjehm8j
Non_HS,rt @teddygusnaidi: 5. tidak bisa dalam waktu 2 tahun hrs membereskan semuanya karena masih ada yg dalam progres. ini bukan sulap simsalabi\u2026
Non_HS,rt @triatmojo: ahok strukturnya bagus: identified problem &gt
Non_HS,rt @jokoanwar: tiap ahok djarot ngomong nambah ilmu ya kita. #debat2pilkadadki https:\/\/t.co\/xwwrnalpbu
Non_HS,rt @ulinyusron: ikhtisar #debat2pilkadadki \n\n1. just duit\n2. just do it\n3. just do if
Non_HS,rt @kompastekno: temuan mengejutkan keramaian twitter di #debat2pilkadadki dan soal pendukung ahok https:\/\/t.co\/xazqwo7onh
Non_HS,rt @putra131093: #debat2pilkadadki ahy debatnya udah kelas capres aja tegascerdasdan berwibawa https:\/\/t.co\/eujo96bwby
Non_HS,rt @gunromli: sylviana kesyikan ngomong sendiri lupa bertanya anies keasyikan nyerang pake data2 yg salah ya ahok joged2 aja \ud83d\ude01 #debat2pil\u2026
Non_HS,rt @teddygusnaidi: para pemuja-pemuji @agusyudhoyono kalau msh juga memuji ini keterlaluan... mbok ya kalau tugas boleh tapi realistis\u2026 
Non_HS,rt @iankomeng: #debat2pilkadadki\n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo.\npak @jokowi pantas saja buang\u2026 
Non_HS,saya doakan semoga sampeyan jadi pemenang di kontes pilgub dki 2017. kalau sudah jadi gubernur jgn seperti ahok yg\u2026 https:\/\/t.co\/jtceftj1rk
Non_HS,rt @ginaasz: apa cuma gue doang tiap paslon 2 ngomong volume langsung gue gedein sedangkan paslon 1\/3 ngomong langsung dikecilin lagi \ud83d\ude02 #de\u2026
Non_HS,rt @teddygusnaidi: 5. tidak bisa dalam waktu 2 tahun hrs membereskan semuanya karena masih ada yg dalam progres. ini bukan sulap simsalabi\u2026
Non_HS,rt @erixputra: jadi pertanyaannya apa? dan ahok pun joged #debat2pilkadadki https:\/\/t.co\/ricyfbyogv
Non_HS,rt @ichakeljombar: seorang dosen yang seharusnya dikagumi karena cerdas otaknya tapi seketika runtuh karena hobinya menjatuhkan orang lain\u2026
Non_HS,rt @putra131093: #debat2pilkadadki ahy debatnya udah kelas capres aja tegascerdasdan berwibawa https:\/\/t.co\/eujo96bwby
Non_HS,#debat2pilkadadki\n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo.\npak @jokowi pantas saja buang\u2026 https:\/\/t.co\/4slm22ntib
Non_HS,rt @tuansatutiga: surat an-nisa sangat pas dengan kondisi sekarang \n#indonesiabersamaulama #spirit212 #debat2pilkadadki #saveislam \nhttps:\/\u2026
Non_HS,rt @pandji: ini artikel yg menjelaskan ternyata di #debat2pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https:\/\/t.co\u2026
Non_HS,#debat2pilkadadki yang lain akan menanggulangi banjir   no 2 sudah menghilangkan.banjir
Non_HS,"rt @gitamontolalu: kami ingin melayani karena \""rakyat adalah boss kami\"" #ahokdjarot #basukidjarot #debat2pilkadadki pls rt\u2026 "
Non_HS,#debat2pilkadadki\nsemonga masyarakat indonesia tidak salah memilih pemimpin\nsaya mendukung pak anies...\nsemangaat @prabowo
Non_HS,#debat2pilkadadki\nsemonga masyarakat indonesia tidak salah memilih pemimpin\nsaya mendukung pak anies...\nsemangaat @prabowo
Non_HS,rt @rey231213: #debat2pilkadadki    akhirnya kita tahu maksud pak jokowi https:\/\/t.co\/enekh8hwhy
Non_HS,rt @ilie64188831: #debat2pilkadadki\npaslon 1 makin wibawa \npaslon 2 makin lucu bingung jawab serangan paslon 3\npaslon 3 makin garang d\u2026
Non_HS,rt @sohibahy: setelah debat makin mantap dengan mas @agusyudhoyono dan mpok @sylviana_murni yaa pak \ud83d\ude0a https:\/\/t.co\/6fs8lhlvge
Non_HS,rt @iqlimas: bergelar ph.d anies baswedan tidak malu menyerang dgn data abal2  #debat2pilkadadki https:\/\/t.co\/igjzl4bszm
Non_HS,rt @de2mbem: hanya ahok djarot pantas pimpin jakarta !! https:\/\/t.co\/ol4eb6pvgb lewat #loguepilihbadja #debat2pilkadadki #ahok #antasari @b\u2026
Non_HS,"rt @gitamontolalu: kami ingin melayani karena \""rakyat adalah boss kami\"" #ahokdjarot #basukidjarot #debat2pilkadadki pls rt\u2026 "
Non_HS,rt @pandji: ini artikel yg menjelaskan ternyata di #debat2pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https:\/\/t.co\u2026
Non_HS,meme aksi ahok saat debat viral di medsos https:\/\/t.co\/6yimwdxrna  #loguepilihbadja #debat2pilkadadki #ahok @basuki_btp
Non_HS,rt @teddygusnaidi: yang dikiri dia pikir dia ariel yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 
Non_HS,rt @mona0330: gw yakin yang ribut soal cagub dki bukan warga dki doang \ud83d\ude02 malah kadang yang bukan warga dki lebih heboh \ud83d\ude02 #matanajwa #debat2\u2026
Non_HS,jaman sekarang susah cari pemimpin obyektif yang selalu berpijak pada kebenaran dan layak jadi referensi kata\u00b2nya ?? \n#debat2pilkadadki
Non_HS,ikutan yuk! #memotretjakartabaru \ud83d\udc96\ud83d\udc96\u270c\ud83c\udffb\ufe0f \n\nkita pilih ahy #sologreatsale gong xi fa cai #debat2pilkadadki https:\/\/t.co\/dj5hiuwziz
Non_HS,rt @bdb_id: siapa nih calon gubernur dan wakil gubernur yang kalian tunggu di #debat2pilkadadki ? @sohibahy @temanahok @jktmajubersama
Non_HS,rt @adibhidayat: siapa yang paling ingin kalian saksikan di #debat2pilkadadki malam ini?
Non_HS,paslon 2 dalam #debat2pilkadadki semakin ditekan dan dikritisi oleh paslon 1 dan 3  malah semakin menunjukkan kualitasnya.
Non_HS,rt @zul_hasan: sebelum debat kompak dukung agus - sylvi. setelah #debat2pilkadadki makin solid dukung @agussylvidki || @sohibahy\u2026 
Non_HS,rt @sujonoimade: kl menurut pak @zul_hasan paslon mana yg penuh retorika atau teori dan paslon mana yg pisi misinya kerja nyata utk\u2026 
Non_HS,rt @ritamatondang: #debat2pilkadadki salut sama no 2 tdk membalas dgn memojokkan pasangan no 1 n 3 tp menjelaskan semua program dgn jelas\u2026
Non_HS,rt @adib_ajalah: akhirnya publik pun tau mna yg layak dan teruji @basuki_btp #debat2pilkadadki https:\/\/t.co\/nppxo6unzs
Non_HS,rt @teddygusnaidi: yang dikiri dia pikir dia ariel yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 
Non_HS,rt @megapurba92: judulnya no.2 di kepung..tpi lucunya no.2 menjadi penengah di antara 1 dan 3 #debat2pilkadadki #ahokdjarotpilihan
Non_HS,rt @teddygusnaidi: yang dikiri dia pikir dia ariel yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 
Non_HS,melihat #debat2pilkadadki kemarin jelas bahwa yg terjadi adalah perlawanan thd perubahan2 @jokowi @basuki_btp unt kembali ke masa lalu.
Non_HS,jangan sampai anda menyesal setelah memilih pasangan yg salah. and so use to brain. and i chose no 2 #debat2pilkadadki
Non_HS,rt @gitamontolalu: burung kutilang suka bernyanyi nyanyinya diatas peti yg lain cuma asal bunyi hanya no.2 yang kasih bukti\u2026 
Non_HS,#debat2pilkadadki yang tengah seperti narasumber yg kiri dan kanan cuma moderator sekaligus penanya
Non_HS,jadi post #debat2pilkadadki apakah tdk lbh baik @ahokdjarot menjadikan tema perubahan mental ini scr lbh kuat frontal? jadikan #2 v.#1-3 !
Non_HS,rt @de2mbem: meme aksi ahok saat debat viral di medsos https:\/\/t.co\/6yimwdxrna  #loguepilihbadja #debat2pilkadadki #ahok @basuki_btp
Non_HS,rt @fredybastian3: #debat2pilkadadki\nberita tv manakah yg dalam pemberitaan pilkada dki bisa di percaya &amp
Non_HS,#debat2pilkadadki\nberita tv manakah yg dalam pemberitaan pilkada dki bisa di percaya &amp
Non_HS,buktikan sejauh apa keberuntungan membawamu !\n#missuniverse\ngong xi fa cai\n#debat2pilkadadki\n#imlek\u2026 https:\/\/t.co\/0nvmjcehbs
Non_HS,disebut orang baik kalau bisa memberi contoh yang baik.\nhttps:\/\/t.co\/hxdjlqw18c\n #debat2pilkadadki
Non_HS,saat anies bicara soal pendidikan pada #debat2pilkadadki yang terjadi justru semakin menguatkan alasan jokowi memberhentikannya dari menteri
Non_HS,rt @petikanlagu2: pilih yang mana nih guys???  #debat2pilkadadki
Non_HS,3. layak (untuk diberi kesempatan) karena cukup menguasai masalah tidak normatif tahu apa yg harus dilakukan.\n#debat2pilkadadki
Non_HS,#debat2pilkadadki birokrasi yg melayani rakyat emank badja gak ada lawan nya
Non_HS,rt @jurnintelijen: paslon 2 justru tenang &amp
Non_HS,wau super sekali smpai pagi ini hashtag #debat2pilkadadki msh bertahan \ud83d\ude00\ud83d\ude00\ud83d\ude03\ud83d\ude03\ud83d\ude0a\ud83d\ude0a
Non_HS,rt @nurs3ty4w4t1: jangan sampai anda menyesal setelah memilih pasangan yg salah. and so use to brain. and i chose no 2 #debat2pilkadadki
Non_HS,rt @aniesbaswedan: ibu terima kasih atas doa dan kumpulan pelajaran yang telah membangun pemikiran karakter dan semangat untuk berju\u2026 
Non_HS,rt @pandji: nah gue pikir sentimen petahana oke di #debat2pilkadadki semalam. tapi mnrt politicawave malah sebaliknya. geng\u2026 
Non_HS,rt @pandji: ini artikel yg menjelaskan ternyata di #debat2pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https:\/\/t.co\u2026
Non_HS,rt @___agree: meme terbaik awal tahun ini :))) pecah!!! goks @basuki_btp #debat2pilkadadki #ahokdjarot https:\/\/t.co\/mbq6jiww75
Non_HS,pengamat khawatirkan antasari dijadikan komoditas politik \n#negarakokjadibegini #rezimpanik #debat2pilkadadki  https:\/\/t.co\/hhfx3xv8mt
Non_HS,"apapun pertanyaanya jawabnya tetap \""yg penting kreatif n goodwill\""\n\n(yg tdk setuju silahkan keluar dari habitat masing2)\n\n#debat2pilkadadki"
Non_HS,rt @pandji: ini artikel yg menjelaskan ternyata di #debat2pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https:\/\/t.co\u2026
Non_HS,rt @dipati_sangga: balik lg ke pekerjaan masing2 lah\n1. balik jadi tentara\n2. balik jadi gubernur\n3. balik jadi motivator #debat2pilkadadki
Non_HS,anis-sandi pro lingkungan. tanah sbg fungsi lingkungan resapan air harus di jaga #debat2pilkadadki
Non_HS,#debat2pilkadadki belajar undang-undang dulu baru statement program
Non_HS,rt @brigadaregion5: mari tuliskan sejarah baru mari gotong jakarta jadi kota dunia bangga punya pemimpin visioner #ahokdjarot #debat2pilk\u2026
Non_HS,#debat2pilkadadki ahok lah yang terbaik....
Non_HS,rt @bullfront: begini ini reaksi @sylviana_murni dalam #debat2pilkadadki semalam ketika mendengar jawaban dari ahok.\n\nchildish.\n\nhttps:\/\/t.\u2026
Non_HS,rt @kitaindonesia12: pilkada dki: pemilih ahok-djarot paling solid. cc @triwul82 @satriobadja @halojakarta @sindir @mastbp_ @ahokdjarot\u2026 
Non_HS,rt @iankomeng: #debat2pilkadadki\n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo.\npak @jokowi pantas saja buang\u2026 
Non_HS,rt @megapurba92: judulnya no.2 di kepung..tpi lucunya no.2 menjadi penengah di antara 1 dan 3 #debat2pilkadadki #ahokdjarotpilihan
Non_HS,rt @gerilyapolitik: selamat pagi mari kita berpikir sejenak #masih #debat2pilkadadki \ud83e\udd14\ud83e\udd14\ud83e\udd14 https:\/\/t.co\/qwkzjcmooj
Non_HS,rt @zul_hasan: sebelum debat kompak dukung agus - sylvi. setelah #debat2pilkadadki makin solid dukung @agussylvidki || @sohibahy\u2026 
Non_HS,rt @mrtampi: agus makin santai.\nahok makin santun.\nanies makin esmosi.\n\nimho.\n#debat2pilkadadki
Non_HS,rt @putra131093: #debat2pilkadadki ahy debatnya udah kelas capres aja tegascerdasdan berwibawa https:\/\/t.co\/eujo96bwby
Non_HS,rt @pksejahtera: usai sudah #debat2pilkadadki warga jakarta insyaallah makin yakin #coblosanissandi #coblospecinya no. 3
Non_HS,ketua mui minta ahok perjelas permintaan maafnya https:\/\/t.co\/93zxicpfbi
Non_HS,alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/sjci3ex82q
Non_HS,rt @t_orasudi_ro: ada benernya juga bang \ud83d\ude01 saya jadi ikut baca \ud83d\ude4f\ud83c\udffd\ud83d\ude4f\ud83c\udffd\ud83d\ude4f\ud83c\udffd https:\/\/t.co\/4u9gmibhfk
Non_HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
Non_HS,rt @veny_angel: keliatan bgt najwa pengen menjatuhkan agus.. tpi agus pandai menjawabnya.  kereeenn dahhh.. \ud83d\udc4d \n#ahymatanajwa
Non_HS,rt @tribunnews: nusron wahid: tak satu pun kalimat ahok menistakan al-quran https:\/\/t.co\/jqlazz7xfl via @tribunnews
Non_HS,mau dong lunch sm 2 sosok keren itu hehhehe https:\/\/t.co\/foadfelfsm
Non_HS,rt @matanajwa: jangan lewatkan #matanajwa malam ini live pk 20.05 wib bersama bakal calon gubernur agus harimurti yudhoyono. https:\/\/t.co\u2026
Non_HS,rt @rajasundawiwaha: mui lembaga umat islam yg diakui pemerintah dn solusi hk mrpkn way out dr mslh pidato ahok dn bareskrim hrs periksa ah\u2026
Non_HS,mas agus kalo tegang nyruput kopi dulu mas biar makin membaraa yy\ud83d\ude03\u2615 #ahymatanajwa
Non_HS,ahok mohon maaf pertikai al quran ketika berkempen: bahagian siasatan jenayah polis menerima laporan daripada... https:\/\/t.co\/ysqrtbxvlq
